XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
713878.07675000,3308761.05500000,62,-1,1,0.991523,6.000000
713878.28110000,3308761.27780000,63,-1,1,0.991745,6.000000
713878.48545000,3308761.50065000,64,-1,1,0.991765,6.100000
713878.68980000,3308761.72350000,65,-1,1,0.991745,6.100000
713878.89420000,3308761.94630000,66,-1,1,0.991745,6.100000
713879.09855000,3308762.16910000,67,-1,1,0.991523,6.100000
713879.30290000,3308762.39195000,68,-1,1,0.991987,6.100000
713879.50725000,3308762.61480000,69,-1,1,0.991523,6.100000
713879.71160000,3308762.83760000,70,-1,1,0.991745,6.100000
713879.91600000,3308763.06040000,71,-1,1,0.991745,6.100000
713880.12035000,3308763.28325000,72,-1,1,0.991765,6.200000
713880.32470000,3308763.50610000,73,-1,1,0.991745,6.200000
713880.52905000,3308763.72890000,74,-1,1,0.991523,6.200000
713880.73340000,3308763.95170000,75,-1,1,0.991745,6.300000
713880.93775000,3308764.17455000,76,-1,1,0.991765,6.300000
713881.14210000,3308764.39740000,77,-1,1,0.991745,6.400000
713881.34650000,3308764.62020000,78,-1,1,0.991745,6.400000
713881.55085000,3308764.84300000,79,-1,1,0.991523,6.400000
713881.75520000,3308765.06585000,80,-1,1,0.991987,6.400000
713881.95955000,3308765.28870000,81,-1,1,0.991523,6.400000
713882.16390000,3308765.51150000,82,-1,1,0.991745,6.400000
713882.36830000,3308765.73435000,83,-1,1,0.991987,6.500000
713882.57265000,3308765.95720000,84,-1,1,0.991523,6.500000
713882.77700000,3308766.18000000,85,-1,1,0.991745,6.500000
713882.98135000,3308766.40280000,86,-1,1,0.991523,6.500000
713883.18570000,3308766.62565000,87,-1,1,0.991987,6.500000
713883.39005000,3308766.84850000,88,-1,1,0.991523,6.500000
713883.59440000,3308767.07130000,89,-1,1,0.991745,6.500000
713883.79880000,3308767.29410000,90,-1,1,0.991745,6.500000
713884.00315000,3308767.51695000,91,-1,1,0.991765,6.500000
713884.20750000,3308767.73980000,92,-1,1,0.991745,6.500000
713884.41185000,3308767.96260000,93,-1,1,0.991523,6.500000
713884.61620000,3308768.18540000,94,-1,1,0.991745,6.500000
713884.82060000,3308768.40825000,95,-1,1,0.991987,6.400000
713885.02495000,3308768.63110000,96,-1,1,0.991523,6.400000
713885.22930000,3308768.85390000,97,-1,1,0.991745,6.300000
713885.43365000,3308769.07675000,98,-1,1,0.991765,6.300000
713885.63800000,3308769.29960000,99,-1,1,0.991745,6.200000
713885.84240000,3308769.52240000,100,-1,1,0.991745,6.200000
713886.04675000,3308769.74520000,101,-1,1,0.991523,6.200000
713886.25110000,3308769.96805000,102,-1,1,0.991987,6.100000
713886.45545000,3308770.19090000,103,-1,1,0.991523,6.100000
713886.65980000,3308770.41370000,104,-1,1,0.991745,6.100000
713886.86415000,3308770.63650000,105,-1,1,0.991523,6.100000
713887.06850000,3308770.85935000,106,-1,1,0.991987,6.700000
713887.28775000,3308770.87830000,107,-1,1,0.978688,7.200000
713887.52180000,3308770.69330000,108,-1,1,0.978430,7.200000
713887.75572717,3308770.50848021,109,-1,1,0.979647,7.100000
713887.98995000,3308770.32340000,110,-1,1,0.978688,7.100000
713888.22405000,3308770.13840000,111,-1,1,0.978688,7.000000
713888.45810000,3308769.95340000,112,-1,1,0.978430,6.900000
713888.69215000,3308769.76845000,113,-1,1,0.978484,6.900000
713888.92624859,3308769.58349822,114,-1,1,0.978688,6.800000
713889.16030000,3308769.39850000,115,-1,1,0.978430,6.700000
713889.39421959,3308769.21368472,116,-1,1,0.979704,6.600000
713889.62845000,3308769.02860000,117,-1,1,0.978688,6.600000
713889.86250000,3308768.84360000,118,-1,1,0.978430,6.500000
713890.09637570,3308768.65883006,119,-1,1,0.980115,6.400000
713890.33065000,3308768.47370000,120,-1,1,0.978688,6.400000
713890.56475000,3308768.28870000,121,-1,1,0.978688,6.300000
713890.79880000,3308768.10375000,122,-1,1,0.978227,6.200000
713891.03285000,3308767.91880000,123,-1,1,0.978688,6.200000
713891.26695000,3308767.73380000,124,-1,1,0.978688,6.100000
713891.50100000,3308767.54880000,125,-1,1,0.978430,6.000000
713891.73505000,3308767.36385000,126,-1,1,0.978484,6.000000
713891.96915000,3308767.17890000,127,-1,1,0.978688,5.900000
713892.20320000,3308766.99390000,128,-1,1,0.978430,5.800000
713892.43725000,3308766.80895000,129,-1,1,0.978484,5.800000
713892.67135000,3308766.62400000,130,-1,1,0.978688,5.700000
713892.90545000,3308766.43900000,131,-1,1,0.978688,5.600000
713893.13950000,3308766.25405000,132,-1,1,0.978227,5.600000
713893.37355000,3308766.06910000,133,-1,1,0.978688,5.400000
713893.62100000,3308765.89805000,134,-1,1,0.998652,5.400000
713893.88175000,3308765.74100000,135,-1,1,0.998202,5.500000
713894.14250000,3308765.58395000,136,-1,1,0.998652,5.500000
713894.40330000,3308765.42690000,137,-1,1,0.998483,5.500000
713894.66410000,3308765.26985000,138,-1,1,0.998652,5.500000
