XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
717016.88088987,3305118.91997785,409,-1,1,0.970154,3.700000
717017.09431776,3305118.71520164,410,-1,1,0.970154,3.700000
717017.30774566,3305118.51042544,411,-1,1,0.970154,3.700000
717017.52117355,3305118.30564923,412,-1,1,0.970154,3.800000
717017.73460144,3305118.10087303,413,-1,1,0.970154,3.800000
717017.94802934,3305117.89609683,414,-1,1,0.970154,3.800000
717018.17751088,3305117.70480862,415,-1,1,0.994337,3.800000
717018.42304607,3305117.52700841,416,-1,1,0.994337,3.800000
717018.66858126,3305117.34920821,417,-1,1,0.994337,3.800000
717018.91411645,3305117.17140800,418,-1,1,0.994337,3.800000
717019.15965164,3305116.99360780,419,-1,1,0.994337,3.800000
717019.40518683,3305116.81580759,420,-1,1,0.994337,3.800000
717019.65072203,3305116.63800738,421,-1,1,0.994337,3.800000
717019.89625722,3305116.46020718,422,-1,1,0.994337,3.800000
717020.14179241,3305116.28240697,423,-1,1,0.994337,3.800000
717020.38732760,3305116.10460676,424,-1,1,0.994337,3.800000
717020.63286279,3305115.92680655,425,-1,1,0.994337,3.800000
717020.87839798,3305115.74900634,426,-1,1,0.994337,3.800000
717021.12393317,3305115.57120613,427,-1,1,0.994337,3.800000
717021.36946836,3305115.39340592,428,-1,1,0.994337,3.800000
717021.61500356,3305115.21560571,429,-1,1,0.994337,3.900000
717021.86053875,3305115.03780550,430,-1,1,0.994337,3.900000
717022.10607394,3305114.86000529,431,-1,1,0.994337,3.900000
717022.35160913,3305114.68220508,432,-1,1,0.994337,3.900000
