XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
727536.53464360,3305648.37111435,175,-1,1,0.989041,2.900000
727536.55390354,3305648.07017616,176,-1,1,0.989041,3.000000
727536.57316347,3305647.76923797,177,-1,1,0.989041,3.000000
727536.59242341,3305647.46829979,178,-1,1,0.989041,3.000000
727536.61168335,3305647.16736160,179,-1,1,0.989041,3.000000
727536.63094328,3305646.86642341,180,-1,1,0.989041,3.000000
727536.65020321,3305646.56548523,181,-1,1,0.989041,3.000000
727536.66946315,3305646.26454704,182,-1,1,0.989041,2.900000
727536.68872308,3305645.96360886,183,-1,1,0.989041,2.900000
727536.70798301,3305645.66267067,184,-1,1,0.989041,2.900000
727536.72724295,3305645.36173248,185,-1,1,0.989041,2.900000
727536.74650288,3305645.06079429,186,-1,1,0.989041,2.800000
727536.76576281,3305644.75985611,187,-1,1,0.989041,2.800000
727536.78502274,3305644.45891792,188,-1,1,0.989041,2.800000
727536.80428267,3305644.15797974,189,-1,1,0.989041,2.800000
727536.82354260,3305643.85704155,190,-1,1,0.989041,2.700000
727536.84280253,3305643.55610336,191,-1,1,0.989041,2.700000
727536.86206246,3305643.25516518,192,-1,1,0.989041,2.700000
727536.88132239,3305642.95422699,193,-1,1,0.989041,2.700000
727536.90058231,3305642.65328880,194,-1,1,0.989041,2.700000
727536.91984224,3305642.35235062,195,-1,1,0.989041,2.700000
727536.93910217,3305642.05141243,196,-1,1,0.989041,2.700000
727536.95836210,3305641.75047424,197,-1,1,0.989041,2.700000
727536.97762202,3305641.44953606,198,-1,1,0.989041,2.700000
727536.99688195,3305641.14859787,199,-1,1,0.989041,2.700000
727537.01614187,3305640.84765968,200,-1,1,0.989041,2.700000
727537.03540180,3305640.54672150,201,-1,1,0.989041,2.700000
727537.05466172,3305640.24578331,202,-1,1,0.989041,2.700000
727537.07392164,3305639.94484512,203,-1,1,0.989041,2.700000
727537.09318157,3305639.64390693,204,-1,1,0.989041,2.700000
727537.11244149,3305639.34296875,205,-1,1,0.989041,2.700000
727537.13170141,3305639.04203056,206,-1,1,0.989041,2.700000
727537.15096133,3305638.74109238,207,-1,1,0.989041,2.800000
727537.17022125,3305638.44015419,208,-1,1,0.989041,2.800000
727537.18948117,3305638.13921600,209,-1,1,0.989041,2.800000
727537.20874109,3305637.83827781,210,-1,1,0.989041,2.800000
727537.22800101,3305637.53733962,211,-1,1,0.989041,2.900000
727537.24726093,3305637.23640144,212,-1,1,0.989041,2.900000
727537.26652085,3305636.93546325,213,-1,1,0.989041,2.900000
727537.28578076,3305636.63452506,214,-1,1,0.989041,2.900000
727537.30504068,3305636.33358688,215,-1,1,0.989041,3.000000
727537.32430060,3305636.03264869,216,-1,1,0.989041,3.000000
727537.34356051,3305635.73171050,217,-1,1,0.989041,3.000000
727537.36282043,3305635.43077231,218,-1,1,0.989041,3.000000
727537.38208034,3305635.12983412,219,-1,1,0.989041,3.100000
727537.40134026,3305634.82889594,220,-1,1,0.989041,3.100000
727537.42060017,3305634.52795775,221,-1,1,0.989041,3.200000
727537.43986009,3305634.22701956,222,-1,1,0.989041,3.200000
727537.45912000,3305633.92608137,223,-1,1,0.989041,3.300000
727537.47837991,3305633.62514319,224,-1,1,0.989041,3.300000
727537.49763982,3305633.32420500,225,-1,1,0.989041,3.300000
727537.51689974,3305633.02326681,226,-1,1,0.989041,3.400000
727537.53615965,3305632.72232862,227,-1,1,0.989041,3.400000
727537.55541956,3305632.42139043,228,-1,1,0.989041,3.500000
727537.57467947,3305632.12045225,229,-1,1,0.989041,3.500000
727537.59393938,3305631.81951406,230,-1,1,0.989041,3.500000
727537.61319929,3305631.51857587,231,-1,1,0.989041,3.500000
727537.63245919,3305631.21763769,232,-1,1,0.989041,3.500000
727537.65171910,3305630.91669950,233,-1,1,0.989041,3.600000
727537.67097901,3305630.61576131,234,-1,1,0.989041,3.600000
727537.69023892,3305630.31482312,235,-1,1,0.989041,3.600000
727537.70949882,3305630.01388493,236,-1,1,0.989041,3.600000
727537.60895642,3305629.76746140,237,-1,1,0.958362,3.600000
727537.38861172,3305629.57555254,238,-1,1,0.958362,3.700000
727537.16826702,3305629.38364367,239,-1,1,0.958362,3.700000
727536.94792232,3305629.19173480,240,-1,1,0.958362,3.700000
