XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
731386.12912890,3307110.56570696,60,-1,1,0.999873,2.800000
731386.43311909,3307110.54265040,61,-1,1,0.999873,2.800000
731386.73710928,3307110.51959385,62,-1,1,0.999873,2.800000
731387.04109946,3307110.49653729,63,-1,1,0.999873,2.700000
731387.34508965,3307110.47348073,64,-1,1,0.999873,2.700000
731387.64907984,3307110.45042418,65,-1,1,0.999873,2.700000
731387.95307003,3307110.42736762,66,-1,1,0.999873,2.700000
731388.25706022,3307110.40431106,67,-1,1,0.999873,2.700000
731388.56105041,3307110.38125451,68,-1,1,0.999873,2.700000
731388.86504060,3307110.35819795,69,-1,1,0.999873,2.700000
731389.16903079,3307110.33514139,70,-1,1,0.999873,2.700000
731389.47302098,3307110.31208483,71,-1,1,0.999873,2.700000
731389.77701118,3307110.28902828,72,-1,1,0.999873,2.700000
731390.08100152,3307110.26597371,73,-1,1,0.999873,2.700000
731390.38499156,3307110.24291516,74,-1,1,0.999873,2.700000
731390.68898176,3307110.21985860,75,-1,1,0.999873,2.600000
731390.99297195,3307110.19680205,76,-1,1,0.999873,2.600000
731391.29696215,3307110.17374549,77,-1,1,0.999873,2.600000
731391.60095234,3307110.15068893,78,-1,1,0.999873,2.600000
731391.90494254,3307110.12763237,79,-1,1,0.999873,2.600000
731392.20893273,3307110.10457581,80,-1,1,0.999873,2.600000
731392.51292293,3307110.08151926,81,-1,1,0.999873,2.600000
731392.81691313,3307110.05846270,82,-1,1,0.999873,2.600000
731393.12090333,3307110.03540614,83,-1,1,0.999873,2.600000
731393.42489353,3307110.01234958,84,-1,1,0.999873,2.600000
731393.72888372,3307109.98929302,85,-1,1,0.999873,2.600000
731394.03287392,3307109.96623646,86,-1,1,0.999873,2.600000
731394.33686412,3307109.94317990,87,-1,1,0.999873,2.500000
731394.64085432,3307109.92012334,88,-1,1,0.999873,2.500000
731394.94484453,3307109.89706678,89,-1,1,0.999873,2.500000
731395.24883473,3307109.87401022,90,-1,1,0.999873,2.500000
731395.55282493,3307109.85095367,91,-1,1,0.999873,2.500000
731395.85681513,3307109.82789711,92,-1,1,0.999873,2.500000
731396.16080534,3307109.80484055,93,-1,1,0.999873,2.500000
731396.46479554,3307109.78178399,94,-1,1,0.999873,2.500000
731396.76878574,3307109.75872743,95,-1,1,0.999873,2.500000
731397.07277595,3307109.73567087,96,-1,1,0.999873,2.500000
731397.37676615,3307109.71261431,97,-1,1,0.999873,2.500000
731397.68075636,3307109.68955774,98,-1,1,0.999873,2.500000
731397.98474657,3307109.66650118,99,-1,1,0.999873,2.400000
731398.28872150,3307109.64344513,100,-1,1,0.999773,2.400000
731398.58991379,3307109.63758716,101,-1,1,0.979263,2.400000
731398.88827761,3307109.64892879,102,-1,1,0.979263,2.400000
731399.18664143,3307109.66027041,103,-1,1,0.979263,2.400000
731399.48500525,3307109.67161204,104,-1,1,0.979263,2.500000
731399.78336907,3307109.68295367,105,-1,1,0.979263,2.500000
731400.08173289,3307109.69429529,106,-1,1,0.979263,2.500000
731400.38009671,3307109.70563692,107,-1,1,0.979263,2.500000
731400.67846053,3307109.71697855,108,-1,1,0.979263,2.500000
731400.97682436,3307109.72832018,109,-1,1,0.979263,2.500000
731401.27518818,3307109.73966180,110,-1,1,0.979263,2.500000
731401.57355201,3307109.75100343,111,-1,1,0.979263,2.500000
731401.87191583,3307109.76234506,112,-1,1,0.979263,2.500000
731402.17027966,3307109.77368669,113,-1,1,0.979263,2.500000
731402.46864348,3307109.78502831,114,-1,1,0.979263,2.600000
731402.76700731,3307109.79636994,115,-1,1,0.979263,2.600000
731403.06537113,3307109.80771156,116,-1,1,0.979263,2.600000
731403.36373496,3307109.81905319,117,-1,1,0.979263,2.600000
731403.66209879,3307109.83039482,118,-1,1,0.979263,2.600000
731403.96046262,3307109.84173645,119,-1,1,0.979263,2.600000
731404.25882645,3307109.85307808,120,-1,1,0.979263,2.600000
731404.55719028,3307109.86441970,121,-1,1,0.979263,2.600000
731404.85555411,3307109.87576133,122,-1,1,0.979263,2.700000
731405.15391794,3307109.88710296,123,-1,1,0.979263,2.700000
731405.45228177,3307109.89844458,124,-1,1,0.979263,2.700000
731405.75064560,3307109.90978621,125,-1,1,0.979263,2.700000
731406.04900943,3307109.92112784,126,-1,1,0.979263,2.700000
731406.34737326,3307109.93246947,127,-1,1,0.979263,2.700000
731406.64573710,3307109.94381109,128,-1,1,0.979263,2.700000
731406.94410093,3307109.95515272,129,-1,1,0.979263,2.800000
731407.24246476,3307109.96649435,130,-1,1,0.979263,2.800000
731407.54082860,3307109.97783598,131,-1,1,0.979263,2.800000
731407.83919243,3307109.98917760,132,-1,1,0.979263,2.800000
731408.13755627,3307110.00051923,133,-1,1,0.979263,2.800000
731408.43592010,3307110.01186086,134,-1,1,0.979263,2.800000
731408.73428394,3307110.02320249,135,-1,1,0.979263,2.800000
731409.03264778,3307110.03454411,136,-1,1,0.979263,2.800000
731409.33101161,3307110.04588574,137,-1,1,0.979263,2.800000
731409.62937545,3307110.05722737,138,-1,1,0.979263,2.900000
731409.92773929,3307110.06856900,139,-1,1,0.979263,2.900000
731410.22610313,3307110.07991062,140,-1,1,0.979263,2.900000
731410.52361184,3307110.10161623,141,-1,1,0.978616,2.900000
731410.82026543,3307110.13368581,142,-1,1,0.978616,2.900000
731411.11691901,3307110.16575539,143,-1,1,0.978616,2.900000
731411.41357259,3307110.19782497,144,-1,1,0.978616,2.900000
731411.71022618,3307110.22989455,145,-1,1,0.978616,2.900000
731412.00687976,3307110.26196413,146,-1,1,0.978616,2.900000
731412.30353335,3307110.29403371,147,-1,1,0.978616,3.000000
731412.60018694,3307110.32610330,148,-1,1,0.978616,3.000000
731412.89684052,3307110.35817288,149,-1,1,0.978616,3.000000
731413.19349411,3307110.39024246,150,-1,1,0.978616,3.000000
731413.49014770,3307110.42231204,151,-1,1,0.978616,3.000000
731413.78680129,3307110.45438162,152,-1,1,0.978616,3.100000
731414.08345488,3307110.48645121,153,-1,1,0.978616,3.100000
731414.38010847,3307110.51852079,154,-1,1,0.978616,3.100000
731414.67676206,3307110.55059037,155,-1,1,0.978616,3.100000
731414.97341565,3307110.58265996,156,-1,1,0.978616,3.100000
731415.27006924,3307110.61472954,157,-1,1,0.978616,3.200000
731415.56672283,3307110.64679912,158,-1,1,0.978616,3.200000
731415.86337642,3307110.67886870,159,-1,1,0.978616,3.200000
731416.16003001,3307110.71093828,160,-1,1,0.978616,3.200000
731416.45668361,3307110.74300787,161,-1,1,0.978616,3.200000
731416.75333720,3307110.77507745,162,-1,1,0.978616,3.300000
731417.04999080,3307110.80714703,163,-1,1,0.978616,3.300000
731417.34664439,3307110.83921662,164,-1,1,0.978616,3.300000
731417.64329799,3307110.87128620,165,-1,1,0.978616,3.400000
731417.93995158,3307110.90335578,166,-1,1,0.978616,3.400000
731418.23660518,3307110.93542537,167,-1,1,0.978616,3.400000
731418.53325877,3307110.96749495,168,-1,1,0.978616,3.400000
731418.82991237,3307110.99956453,169,-1,1,0.978616,3.500000
731419.12656597,3307111.03163412,170,-1,1,0.978616,3.500000
731419.42321957,3307111.06370370,171,-1,1,0.978616,3.500000
731419.71987317,3307111.09577328,172,-1,1,0.978616,3.600000
731420.01652676,3307111.12784287,173,-1,1,0.978616,3.600000
731420.31295907,3307111.15039160,174,-1,1,0.972435,3.600000
731420.60917009,3307111.16341949,175,-1,1,0.972435,3.600000
731420.90538111,3307111.17644737,176,-1,1,0.972435,3.600000
731421.20159213,3307111.18947526,177,-1,1,0.972435,3.600000
731421.49780316,3307111.20250315,178,-1,1,0.972435,3.600000
731421.79401418,3307111.21553103,179,-1,1,0.972435,3.700000
731422.09022520,3307111.22855892,180,-1,1,0.972435,3.700000
731422.38643622,3307111.24158680,181,-1,1,0.972435,3.700000
731422.68264724,3307111.25461469,182,-1,1,0.972435,3.700000
731422.97885827,3307111.26764258,183,-1,1,0.972435,3.700000
731423.27506929,3307111.28067046,184,-1,1,0.972435,3.700000
731423.57128032,3307111.29369835,185,-1,1,0.972435,3.700000
731423.86749134,3307111.30672623,186,-1,1,0.972435,3.700000
731424.16370237,3307111.31975412,187,-1,1,0.972435,3.700000
731424.45991339,3307111.33278200,188,-1,1,0.972435,3.700000
731424.75612442,3307111.34580989,189,-1,1,0.972435,3.700000
731425.05233545,3307111.35883778,190,-1,1,0.972435,3.700000
731425.34854648,3307111.37186566,191,-1,1,0.972435,3.700000
731425.64475750,3307111.38489355,192,-1,1,0.972435,3.700000
731425.94096853,3307111.39792143,193,-1,1,0.972435,3.800000
731426.23717956,3307111.41094932,194,-1,1,0.972435,3.800000
731426.53339059,3307111.42397721,195,-1,1,0.972435,3.800000
731426.82960162,3307111.43700509,196,-1,1,0.972435,3.800000
731427.12581265,3307111.45003298,197,-1,1,0.972435,3.800000
731427.42202368,3307111.46306086,198,-1,1,0.972435,3.800000
731427.71823472,3307111.47608875,199,-1,1,0.972435,3.800000
731428.01444575,3307111.48911664,200,-1,1,0.972435,3.800000
731428.31065678,3307111.50214452,201,-1,1,0.972435,3.800000
731428.60686781,3307111.51517241,202,-1,1,0.972435,3.800000
731428.90308666,3307111.52819318,203,-1,1,0.972484,3.800000
731429.19904967,3307111.51429115,204,-1,1,0.979128,3.800000
731429.49478028,3307111.47344496,205,-1,1,0.979128,3.800000
731429.79051089,3307111.43259878,206,-1,1,0.979128,3.800000
731430.08624150,3307111.39175259,207,-1,1,0.979128,3.800000
731430.38197211,3307111.35090641,208,-1,1,0.979128,3.800000
731430.67770272,3307111.31006022,209,-1,1,0.979128,3.800000
731430.97343333,3307111.26921404,210,-1,1,0.979128,3.800000
731431.26916394,3307111.22836785,211,-1,1,0.979128,3.800000
731431.56489455,3307111.18752166,212,-1,1,0.979128,3.800000
731431.86062516,3307111.14667548,213,-1,1,0.979128,3.800000
731432.15635578,3307111.10582929,214,-1,1,0.979128,3.800000
731432.45208639,3307111.06498311,215,-1,1,0.979128,3.800000
731432.74781700,3307111.02413692,216,-1,1,0.979128,3.800000
731433.04354762,3307110.98329073,217,-1,1,0.979128,3.800000
731433.33927823,3307110.94244455,218,-1,1,0.979128,3.800000
731433.63500885,3307110.90159836,219,-1,1,0.979128,3.800000
731433.93073946,3307110.86075217,220,-1,1,0.979128,3.800000
731434.22647008,3307110.81990598,221,-1,1,0.979128,3.800000
731434.52220070,3307110.77905980,222,-1,1,0.979128,3.800000
731434.81793132,3307110.73821361,223,-1,1,0.979128,3.800000
731435.11366193,3307110.69736742,224,-1,1,0.979128,3.800000
731435.40939255,3307110.65652123,225,-1,1,0.979128,3.800000
731435.70512317,3307110.61567505,226,-1,1,0.979128,3.800000
731436.00085379,3307110.57482886,227,-1,1,0.979128,3.800000
731436.29658441,3307110.53398267,228,-1,1,0.979128,3.800000
731436.59231503,3307110.49313648,229,-1,1,0.979128,3.800000
731436.88804565,3307110.45229029,230,-1,1,0.979128,3.800000
731437.18377627,3307110.41144410,231,-1,1,0.979128,3.800000
731437.47950689,3307110.37059791,232,-1,1,0.979128,3.800000
731437.77662423,3307110.32982270,233,-1,1,0.988076,3.800000
731438.07512828,3307110.28911847,234,-1,1,0.988076,3.800000
731438.37363234,3307110.24841424,235,-1,1,0.988076,3.800000
731438.67213639,3307110.20771000,236,-1,1,0.988076,3.800000
731438.97064044,3307110.16700577,237,-1,1,0.988076,3.800000
731439.26914450,3307110.12630153,238,-1,1,0.988076,3.800000
731439.56764855,3307110.08559730,239,-1,1,0.988076,3.800000
731439.86615260,3307110.04489307,240,-1,1,0.988076,3.800000
731440.16465666,3307110.00418883,241,-1,1,0.988076,3.800000
731440.46316072,3307109.96348459,242,-1,1,0.988076,3.800000
731440.76166477,3307109.92278036,243,-1,1,0.988076,3.800000
731441.06016883,3307109.88207613,244,-1,1,0.988076,3.800000
731441.35867289,3307109.84137189,245,-1,1,0.988076,3.800000
731441.65717694,3307109.80066766,246,-1,1,0.988076,3.800000
731441.95568100,3307109.75996342,247,-1,1,0.988076,3.800000
731442.25418506,3307109.71925918,248,-1,1,0.988076,3.800000
731442.55268912,3307109.67855495,249,-1,1,0.988076,3.800000
731442.85119318,3307109.63785071,250,-1,1,0.988076,3.800000
731443.14969724,3307109.59714648,251,-1,1,0.988076,3.800000
731443.44820130,3307109.55644224,252,-1,1,0.988076,3.800000
731443.74670536,3307109.51573800,253,-1,1,0.988076,3.700000
731444.04520943,3307109.47503377,254,-1,1,0.988076,3.700000
731444.34371349,3307109.43432953,255,-1,1,0.988076,3.800000
731444.64221755,3307109.39362529,256,-1,1,0.988076,3.700000
731444.94072161,3307109.35292106,257,-1,1,0.988076,3.700000
731445.23922568,3307109.31221682,258,-1,1,0.988076,3.700000
731445.53772974,3307109.27151258,259,-1,1,0.988076,3.700000
731445.83623381,3307109.23080834,260,-1,1,0.988076,3.700000
731446.13473787,3307109.19010411,261,-1,1,0.988076,3.700000
731446.43324194,3307109.14939987,262,-1,1,0.988076,3.700000
731446.73174601,3307109.10869563,263,-1,1,0.988076,3.700000
731447.03025007,3307109.06799139,264,-1,1,0.988076,3.700000
731447.32875414,3307109.02728715,265,-1,1,0.988076,3.700000
731447.62725821,3307108.98658291,266,-1,1,0.988076,3.700000
731447.92576227,3307108.94587867,267,-1,1,0.988076,3.700000
731448.22426634,3307108.90517444,268,-1,1,0.988076,3.700000
731448.52277041,3307108.86447020,269,-1,1,0.988076,3.700000
731448.82127448,3307108.82376596,270,-1,1,0.988076,3.700000
731449.11977855,3307108.78306172,271,-1,1,0.988076,3.700000
731449.41855210,3307108.73965394,272,-1,1,0.992375,3.700000
731449.71759511,3307108.69354261,273,-1,1,0.992375,3.700000
731450.01663813,3307108.64743128,274,-1,1,0.992375,3.700000
731450.31568115,3307108.60131995,275,-1,1,0.992375,3.700000
731450.61472417,3307108.55520863,276,-1,1,0.992375,3.700000
731450.91376719,3307108.50909730,277,-1,1,0.992375,3.600000
731451.21281021,3307108.46298597,278,-1,1,0.992375,3.500000
731451.51185323,3307108.41687465,279,-1,1,0.992375,3.500000
731451.81089626,3307108.37076332,280,-1,1,0.992375,3.500000
731452.10993928,3307108.32465199,281,-1,1,0.992375,3.500000
731452.40898230,3307108.27854066,282,-1,1,0.992375,3.500000
731452.70802532,3307108.23242933,283,-1,1,0.992375,3.500000
731453.00706835,3307108.18631800,284,-1,1,0.992375,3.600000
731453.30611137,3307108.14020668,285,-1,1,0.992375,3.700000
731453.60515439,3307108.09409535,286,-1,1,0.992375,3.700000
731453.90419742,3307108.04798402,287,-1,1,0.992375,3.700000
731454.20324045,3307108.00187269,288,-1,1,0.992375,3.700000
731454.50228347,3307107.95576136,289,-1,1,0.992375,3.700000
731454.80132650,3307107.90965003,290,-1,1,0.992375,3.700000
731455.10036953,3307107.86353870,291,-1,1,0.992375,3.700000
731455.39941255,3307107.81742737,292,-1,1,0.992375,3.600000
731455.69845558,3307107.77131604,293,-1,1,0.992375,3.600000
731455.99749861,3307107.72520471,294,-1,1,0.992375,3.700000
731456.29654164,3307107.67909338,295,-1,1,0.992375,3.700000
731456.59558467,3307107.63298204,296,-1,1,0.992375,3.700000
731456.89462770,3307107.58687071,297,-1,1,0.992375,3.700000
731457.19367073,3307107.54075938,298,-1,1,0.992375,3.700000
731457.49271376,3307107.49464805,299,-1,1,0.992375,3.700000
731457.79175679,3307107.44853672,300,-1,1,0.992375,3.700000
731458.09079982,3307107.40242539,301,-1,1,0.992375,3.700000
731458.38984285,3307107.35631406,302,-1,1,0.992375,3.700000
