"NormalizedLength","Elevation"
3.6773238193142045e-5,1.3
7.354647638628409e-5,1.3
0.00011031971457942613,1.3
0.00014709295277256818,1.4
0.00018386619096571024,1.4
0.0002206394291588523,1.4
0.00025741266735199435,1.4
0.0002941859055451364,1.4
0.0003309591437382784,1.4
0.0003671120939869104,1.5
0.0004032650442355424,1.5
0.00044003828242868446,1.5
0.0004768115206218265,1.5
0.0005135847588149685,1.5
0.0005503579970081106,1.5
0.0005865109472567426,1.6
0.0006226638975053746,1.6
0.0006588168477540065,1.6
0.0006949697980026385,1.6
0.0007311227482512706,1.6
0.0007672756984999025,1.6
0.0008040489366930446,1.6
0.0008408221748861864,1.6
0.0008775954130793284,1.6
0.0009143686512724705,1.6
0.0009511418894656125,1.6
0.0009879151276587545,1.6
0.0010246883658518965,1.6
0.001061659625283118,1.6
0.0010986308847143395,1.6
0.001135602144145561,1.6
0.0011725734035767826,1.6
0.001209544663008004,1.6
0.0012465159224392254,1.6
0.0012840304950958866,1.6
0.0013215450677525476,1.6
0.0013576980180011796,1.7
0.0013938509682498114,1.7
0.0014300039184984433,1.7
0.001466156868747075,1.7
0.0015023098189957068,1.7
0.0015384627692443388,1.7
0.0015746157194929705,1.7
0.0016113889576861128,1.7
0.0016481621958792548,1.7
0.001684935434072397,1.7
0.0017217086722655392,1.7
0.0017586799316967605,1.7
0.001795651191127982,1.7
0.0018326224505592033,1.7
0.0018695937099904246,1.7
0.0019065649694216462,1.7
0.0019435362288528675,1.7
0.0019809573375981866,1.7
0.002018378446343506,1.7
0.0020557995928215302,1.7
0.0020932502085424932,1.7
0.0021307008242634562,1.7
0.002168151439984419,1.7
0.002205602055705382,1.7
0.002243052671426345,1.7
0.002280567244083006,1.7
0.002318081816739667,1.7
0.002355596389396328,1.7
0.0023931109620529893,1.7
0.0024306255347096503,1.7
0.0024681401073663113,1.7
0.0025056546800229723,1.7
0.0025431951750482617,1.7
0.002580735670073551,1.7
0.00261827616509884,1.7
0.0026558166601241295,1.7
0.002693357155149419,1.7
0.002730897650174708,1.7
0.0027684381451999972,1.7
0.0028059786402252866,1.7
0.0028421315904739184,1.8
0.0028782845407225506,1.8
0.0029144374909711827,1.8
0.0029512107291643245,1.8
0.0029879839673574663,1.8
0.0030247572055506085,1.8
0.00306172846498183,1.8
0.0030986997244130516,1.8
0.0031356709838442735,1.8
0.003172642243275495,1.8
0.0032096135027067166,1.8
0.0032465847621379385,1.8
0.00328355602156916,1.8
0.003320958905417758,1.8
0.003358361789266356,1.8
0.003395764673114954,1.8
0.0034331857818602728,1.8
0.003470606890605592,1.8
0.0035080279993509114,1.8
0.0035454491080962303,1.8
0.0035828702168415496,1.8
0.0036202913255868685,1.8
0.0036577124720648933,1.8
0.003695163087785856,1.8
0.003732613703506819,1.8
0.003770064319227782,1.8
0.0038075149349487444,1.8
0.0038449655506697074,1.8
0.0038824161663906704,1.8
0.003919866782111633,1.8
0.003957381354768294,1.8
0.003994895927424955,1.8
0.004032410500081616,1.8
0.0040699250727382775,1.8
0.004107439645394938,1.8
0.0041449542180515995,1.8
0.00418246879070826,1.8
0.0042199833633649216,1.8
0.004257497936021583,1.8
0.004295012508678244,1.8
0.004332527081334905,1.8
0.004370041653991566,1.8
0.004407556226648226,1.8
0.004445070799304888,1.8
0.004482585371961549,1.8
0.004520125866986838,1.8
0.004557666362012127,1.8
0.004595206857037417,1.8
0.004632747352062706,1.8
0.004670287847087995,1.8
0.004707828342113285,1.8
0.0047453688371385735,1.8
0.0047829093321638625,1.8
0.004820489597460672,1.8
0.0048580698627574805,1.8
0.004893165089807591,1.9
0.004928260316857701,1.9
0.004964648039999497,1.9
0.005001035763141295,1.9
0.005037793191330863,1.9
0.005074550619520431,1.9
0.005111308047709999,1.9
0.005148081285903141,1.9
0.005184854524096283,1.9
0.005221627762289426,1.9
0.005258401000482568,1.9
0.005295207443456486,1.9
0.005332178702887707,1.9
0.005369149962318929,1.9
0.00540612122175015,1.9
0.005443092481181371,1.9
0.005480063740612592,1.9
0.005517162536588157,1.9
0.005554261332563721,1.9
0.005591360128539284,1.9
0.005628458924514847,1.9
0.005665557720490411,1.9
0.005702656516465975,1.9
0.005739755312441539,1.9
0.005776854108417102,1.9
0.0058142569922657004,1.9
0.0058516598761142995,1.9
0.005889062759962897,1.9
0.005926465643811494,1.9
0.0059638685276600925,1.9
0.006001271411508691,1.9
0.006038674295357288,1.9
0.006076077179205885,1.9
0.006113480063054484,1.9
0.006150882946903083,1.9
0.00618828583075168,1.9
0.0062256887146002774,1.9
0.006263091598448876,1.9
0.006300494482297474,1.9
0.006337907591709242,1.9
0.00637532070112101,1.9
0.00641274180986633,1.9
0.006450162918611649,1.9
0.006487584027356968,1.9
0.006525005136102287,1.9
0.006562426244847606,1.9
0.006599847353592926,1.9
0.006637268462338244,1.9
0.006674689571083563,1.9
0.006712140186804526,1.9
0.0067495908025254885,1.9
0.006787041418246452,1.9
0.0068244920339674145,1.9
0.006861942649688377,1.9
0.0068993932654093405,1.9
0.006936843881130303,1.9
0.006974294496851266,1.9
0.007011745112572229,1.9
0.007049195728293192,1.9
0.007086646344014155,1.9
0.007124096959735118,1.9
0.00716154757545608,1.9
0.007198998191177044,1.9
0.007236469295757052,1.9
0.007273940400337062,1.9
0.007311411504917071,1.9
0.007348882609497081,1.9
0.00738635371407709,1.9
0.0074238248186570995,1.9
0.007461295923237109,1.9
0.007498767027817118,1.9
0.007536238132397127,1.9
0.007573752705053789,1.9
0.007611267277710451,1.9
0.007648781850367111,1.9
0.007686296423023772,1.9
0.007723810995680433,1.9
0.007761325568337095,1.9
0.007798840140993755,1.9
0.007836354713650417,1.9
0.007873869286307077,1.9
0.007911409781332368,1.9
0.007948950276357657,1.9
0.007986490771382946,1.9
0.008024031266408235,1.9
0.008061571761433524,1.9
0.008099112256458813,1.9
0.008136652751484104,1.9
0.008174193246509392,1.9
0.008211733741534681,1.9
0.00824927423655997,1.9
0.00828681473158526,1.9
0.008324355226610548,1.9
0.008361895721635839,1.9
0.008399436216661128,1.9
0.008437016481957936,1.9
0.008474596747254745,1.9
0.008512177012551555,1.9
0.008549757277848364,1.9
0.008587337543145173,1.9
0.008624917808441981,1.9
0.00866249807373879,1.9
0.008700087281686785,1.9
0.00873767648963478,1.9
0.008775309995778947,1.9
0.008812943501923113,1.9
0.008848038728973223,2.0
0.008883133956023333,2.0
0.00891952167916513,2.0
0.008955909402306927,2.0
0.008992297125448724,2.0
0.009028684848590521,2.0
0.009065072571732318,2.0
0.009101460294874115,2.0
0.009137848018015912,2.0
0.00917423574115771,2.0
0.009210623464299506,2.0
0.009247045976995707,2.0
0.009283468489691908,2.0
0.009319891002388107,2.0
0.009356313515084308,2.0
0.00939273602778051,2.0
0.00942915854047671,2.0
0.00946558105317291,2.0
0.009502003565869112,2.0
0.009538426078565311,2.0
0.009574848591261512,2.0
0.009611271103957713,2.0
0.009647693616653914,2.0
0.009684116129350114,2.0
0.009720538642046314,2.0
0.009757296070235883,2.0
0.00979405349842545,2.0
0.00983081092661502,2.0
0.009867568354804589,2.0
0.009904325782994156,2.0
0.009941083211183725,2.0
0.009977856449376868,2.0
0.010014629687570008,2.0
0.010051402925763151,2.0
0.010088209368737068,2.0
0.010125015811710986,2.0
0.010161987071142208,2.0
0.010198958330573427,2.0
0.01023592959000465,2.0
0.010272900849435872,2.0
0.010309872108867092,2.0
0.010346843368298315,2.0
0.01038394216427388,2.0
0.010421040960249444,2.0
0.010458363397970072,2.0
0.0104956858356907,2.0
0.010533008273411327,2.0
0.010570330711131955,2.0
0.010607653148852583,2.0
0.01064503920391456,2.0
0.010682425258976539,2.0
0.010719811314038517,2.0
0.010757197369100495,2.0
0.010794583424162472,2.0
0.01083196947922445,2.0
0.010869372363073046,2.0
0.010906775246921645,2.0
0.010944188356333413,2.0
0.010981601465745183,2.0
0.011019014575156952,2.0
0.011056427684568718,2.0
0.011093840793980488,2.0
0.011131261902725805,2.0
0.011168683011471127,2.0
0.011206104120216446,2.0
0.011243525228961763,2.0
0.011280946375439787,2.0
0.01131839699116075,2.0
0.011355847606881714,2.0
0.011393298222602677,2.0
0.011430748838323639,2.0
0.011468199454044602,2.0
0.011505650069765566,2.0
0.011543100685486527,2.0
0.011580551301207491,2.0
0.011618001916928454,2.0
0.011655452532649416,2.0
0.01169290314837038,2.0
0.011730353764091343,2.0
0.011767804379812305,2.0
0.011805254995533268,2.0
0.011842705611254232,2.0
0.011880156226975193,2.0
0.011917627331555204,2.0
0.011955098436135212,2.0
0.011992569540715222,2.0
0.012030040645295231,2.0
0.01206751174987524,2.0
0.01210498285445525,2.0
0.012142453959035258,2.0
0.012179925063615269,2.0
0.012217396168195277,2.0
0.012254867272775288,2.0
0.012292338377355296,2.0
0.012329809481935307,2.0
0.012367280586515315,2.0
0.012404751691095327,2.0
0.012442222795675336,2.0
0.012479693900255346,2.0
0.012517165004835355,2.0
0.012554636109415363,2.0
0.012592107213995373,2.0
0.012629578318575382,2.0
0.012667049423155392,2.0
0.012704520527735401,2.0
0.012741991632315411,2.0
0.01277946273689542,2.0
0.01281693384147543,2.0
0.012854404946055439,2.0
0.012891876050635447,2.0
0.012929347155215458,2.0
0.01296681825979547,2.0
0.013004289364375478,2.0
0.013041760468955487,2.0
0.013079231573535497,2.0
0.013116702678115506,2.0
0.013154173782695516,2.0
0.013191644887275525,2.0
0.013229115991855537,2.0
0.013266630564512197,2.0
0.013304145137168858,2.0
0.013341659709825518,2.0
0.013379200204850807,2.0
0.013416740699876098,2.0
0.013454281194901385,2.0
0.013491821689926674,2.0
0.013529362184951965,2.0
0.013566902679977254,2.0
0.013604443175002544,2.0
0.013641983670027832,2.0
0.013679524165053122,2.0
0.013717064660078411,2.0
0.013754605155103699,2.0
0.01379218542040051,2.0
0.01382976568569732,2.0
0.013867345950994127,2.0
0.013904926216290935,2.0
0.013942506481587744,2.0
0.013980086746884555,2.0
0.014017667012181363,2.0
0.014055256220129358,2.0
0.014092845428077353,2.0
0.014130434636025348,2.0
0.014168068142169513,2.0
0.01420570164831368,2.0
0.014243335154457847,2.0
0.014280968660602012,2.0
0.014318602166746177,2.0
0.014356235672890343,2.0
0.014391330899940455,2.1
0.014427452569776286,2.1
0.01446357423961212,2.1
0.014499695909447953,2.1
0.01453608363258975,2.1
0.014572471355731547,2.1
0.014608859078873342,2.1
0.01464524680201514,2.1
0.014681634525156938,2.1
0.014718022248298735,2.1
0.014754444760994934,2.1
0.014790867273691135,2.1
0.014827289786387336,2.1
0.014863712299083539,2.1
0.01490013481177974,2.1
0.014936557324475937,2.1
0.01497297983717214,2.1
0.01500940234986834,2.1
0.015045824862564538,2.1
0.015082247375260741,2.1
0.015119004803450308,2.1
0.015155762231639877,2.1
0.015192519659829444,2.1
0.015229277088019013,2.1
0.015266034516208582,2.1
0.01530279194439815,2.1
0.015339549372587719,2.1
0.015376306800777286,2.1
0.015413064228966855,2.1
0.015449821657156424,2.1
0.015486579085345991,2.1
0.01552333651353556,2.1
0.015560093941725127,2.1
0.015596900384699046,2.1
0.015633706827672962,2.1
0.015670652051537438,2.1
0.015707597275401917,2.1
0.01574456853483314,2.1
0.01578153979426436,2.1
0.01581851105369558,2.1
0.015855482313126803,2.1
0.015892453572558026,2.1
0.015929424831989246,2.1
0.01596652362796481,2.1
0.016003622423940374,2.1
0.016040721219915937,2.1
0.016077820015891503,2.1
0.016114918811867066,2.1
0.016152209742778662,2.1
0.016189500673690262,2.1
0.01622679160460186,2.1
0.016264114042322485,2.1
0.016301436480043112,2.1
0.016338758917763742,2.1
0.01637608135548437,2.1
0.016413467410546348,2.1
0.016450853465608324,2.1
0.016488239520670304,2.1
0.01652562557573228,2.1
0.016563011630794256,2.1
0.016600397685856232,2.1
0.016637783740918212,2.1
0.016675169795980188,2.1
0.016712555851042168,2.1
0.016749941906104144,2.1
0.016787327961166124,2.1
0.0168247140162281,2.1
0.016862127125639868,2.1
0.01689954023505164,2.1
0.016936953344463407,2.1
0.016974366453875175,2.1
0.017011779563286943,2.1
0.01704919267269871,2.1
0.01708660578211048,2.1
0.017124018891522246,2.1
0.017161432000934018,2.1
0.017198845110345785,2.1
0.017236258219757553,2.1
0.01727367132916932,2.1
0.017311084438581092,2.1
0.01734850554732641,2.1
0.01738592665607173,2.1
0.01742334776481705,2.1
0.017460768873562366,2.1
0.01749819002004039,2.1
0.017535611166518417,2.1
0.01757306178223938,2.1
0.01761051239796034,2.1
0.017647963013681305,2.1
0.017685413629402267,2.1
0.01772286424512323,2.1
0.01776033534970324,2.1
0.01779780645428325,2.1
0.01783527755886326,2.1
0.01787274866344327,2.1
0.01791021976802328,2.1
0.017947690872603287,2.1
0.017985161977183296,2.1
0.018022633081763308,2.1
0.018060104186343316,2.1
0.018097575290923325,2.1
0.018135046395503333,2.1
0.018172517500083345,2.1
0.018209988604663354,2.1
0.018247459709243363,2.1
0.01828493081382337,2.1
0.01832240191840338,2.1
0.018359873022983392,2.1
0.0183973441275634,2.1
0.01843481523214341,2.1
0.018472286336723417,2.1
0.018509785967228732,2.1
0.018547285597734043,2.1
0.018584785228239354,2.1
0.01862228485874467,2.1
0.01865982535376996,2.1
0.018697365848795246,2.1
0.018734906343820537,2.1
0.018772446838845824,2.1
0.018809987333871115,2.1
0.018847527828896406,2.1
0.018885068323921693,2.1
0.01892260881894698,2.1
0.01896014931397227,2.1
0.01899768980899756,2.1
0.019035230304022852,2.1
0.01907277079904814,2.1
0.01911031129407343,2.1
0.019147860731749903,2.1
0.01918541016942638,2.1
0.019222959607102855,2.1
0.019260509044779328,2.1
0.019298058482455804,2.1
0.01933560792013228,2.1
0.019373157357808753,2.1
0.01941070679548523,2.1
0.019448287060782037,2.1
0.01948586732607885,2.1
0.019523447591375656,2.1
0.019561027856672464,2.1
0.01959860812196927,2.1
0.019636188387266083,2.1
0.019673768652562894,2.1
0.0197113489178597,2.1
0.019748938125807698,2.1
0.01978652733375569,2.1
0.019824116541703688,2.1
0.01986170574965168,2.1
0.019899294957599678,2.1
0.019936884165547675,2.1
0.01997448556115952,2.1
0.02001208695677137,2.1
0.020049688352383216,2.1
0.020087289747995063,2.1
0.02012492325413923,2.1
0.020162556760283397,2.1
0.02020019026642756,2.1
0.02023782377257173,2.1
0.020275457278715898,2.1
0.02031309078486006,2.1
0.02034818601191017,2.2
0.020383281238960282,2.2
0.02041940290879611,2.2
0.020455524578631947,2.2
0.02049164624846778,2.2
0.020527767918303616,2.2
0.02056388958813945,2.2
0.020600019974230232,2.2
0.02063640769737203,2.2
0.020672795420513826,2.2
0.020709183143655625,2.2
0.020745570866797423,2.2
0.02078195858993922,2.2
0.020818346313081017,2.2
0.020854734036222813,2.2
0.02089112175936461,2.2
0.020927509482506407,2.2
0.020963897205648202,2.2
0.021000319718344405,2.2
0.021036742231040604,2.2
0.021073164743736807,2.2
0.021109825576200482,2.2
0.021146486408664157,2.2
0.021183147241127832,2.2
0.021219808073591508,2.2
0.02125652339208182,2.2
0.02129326893446918,2.2
0.02133001447685654,2.2
0.021366771905046107,2.2
0.021403529333235676,2.2
0.021440286761425245,2.2
0.021477044189614814,2.2
0.021513801617804383,2.2
0.02155055904599395,2.2
0.021587365488967863,2.2
0.021624171931941782,2.2
0.0216609783749157,2.2
0.021697890129870466,2.2
0.02173480188482523,2.2
0.021771747108689704,2.2
0.021808692332554183,2.2
0.02184563755641866,2.2
0.02188260881584988,2.2
0.021919580075281102,2.2
0.021956551334712325,2.2
0.021993591795925298,2.2
0.022030632257138274,2.2
0.02206767271835125,2.2
0.02210477151432681,2.2
0.02214187031030237,2.2
0.022178969106277938,2.2
0.0222160679022535,2.2
0.022253166698229066,2.2
0.022290309113212104,2.2
0.02232745152819514,2.2
0.02236459394317818,2.2
0.022401736358161214,2.2
0.022438878773144252,2.2
0.02247602118812729,2.2
0.022513163603110325,2.2
0.022550306018093366,2.2
0.022587448433076404,2.2
0.02262459084805944,2.2
0.022661733263042477,2.2
0.022698875678025518,2.2
0.022736018093008552,2.2
0.02277316050799159,2.2
0.022810302922974625,2.2
0.022847445337957663,2.2
0.022884587752940704,2.2
0.02292173016792374,2.2
0.022958872582906777,2.2
0.02299601499788981,2.2
0.02303315741287285,2.2
0.023070310393013407,2.2
0.023107463373153964,2.2
0.02314461635329452,2.2
0.023181843100874188,2.2
0.023219069848453854,2.2
0.023256296596033517,2.2
0.023293572018803187,2.2
0.023330862949714787,2.2
0.023368153880626383,2.2
0.02340544481153798,2.2
0.023442763475988063,2.2
0.023480082140438154,2.2
0.023517400804888237,2.2
0.023554723242608863,2.2
0.023592045680329493,2.2
0.02362936811805012,2.2
0.02366669055577075,2.2
0.02370401299349138,2.2
0.023741335431212006,2.2
0.023778721486273982,2.2
0.02381610754133596,2.2
0.023853493596397938,2.2
0.023890879651459914,2.2
0.023928265706521894,2.2
0.02396567881593366,2.2
0.024003091925345433,2.2
0.0240405050347572,2.2
0.02407791814416897,2.2
0.024115331253580733,2.2
0.024152744362992504,2.2
0.024190157472404272,2.2
0.02422757058181604,2.2
0.02426498369122781,2.2
0.02430239680063958,2.2
0.024339809910051347,2.2
0.02437722301946312,2.2
0.024414636128874886,2.2
0.024452049238286654,2.2
0.024489462347698426,2.2
0.02452688345644374,2.2
0.02456430456518906,2.2
0.024601755180910026,2.2
0.024639205796630988,2.2
0.02467665641235195,2.2
0.024714107028072915,2.2
0.024751578132652923,2.2
0.02478904923723293,2.2
0.02482652034181294,2.2
0.02486399144639295,2.2
0.024901491076898263,2.2
0.024938990707403578,2.2
0.024976490337908885,2.2
0.025013989968414196,2.2
0.02505148959891951,2.2
0.025089010925730446,2.2
0.025126532252541373,2.2
0.025164053579352308,2.2
